,URL,Name,Salience,Mentions
859,https://medigence.com/hospitals/cardiac-sciences/cabg/india,procedures,5.498138e-05,['procedures']
860,https://medigence.com/hospitals/cardiac-sciences/cabg/india,procedures,5.4977863e-05,['procedures']
861,https://medigence.com/hospitals/cardiac-sciences/cabg/india,language interpretation services,5.4960547e-05,['language interpretation services']
862,https://medigence.com/hospitals/cardiac-sciences/cabg/india,hotel services,5.4960547e-05,['hotel services']
863,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Sakra World Hospital Bengaluru,5.490819e-05,"['Sakra World Hospital  Bengaluru', 'Sakra World Hospital']"
864,https://medigence.com/hospitals/cardiac-sciences/cabg/india,wall,5.486817e-05,['wall']
865,https://medigence.com/hospitals/cardiac-sciences/cabg/india,help,5.4815897e-05,['help']
866,https://medigence.com/hospitals/cardiac-sciences/cabg/india,range,5.4760778e-05,['range']
867,https://medigence.com/hospitals/cardiac-sciences/cabg/india,range,5.474768e-05,['range']
868,https://medigence.com/hospitals/cardiac-sciences/cabg/india,surgeon,5.471364e-05,['surgeon']
869,https://medigence.com/hospitals/cardiac-sciences/cabg/india,surgery,5.470814e-05,['surgery']
870,https://medigence.com/hospitals/cardiac-sciences/cabg/india,surgery,5.45836e-05,['surgery']
871,https://medigence.com/hospitals/cardiac-sciences/cabg/india,surgery,5.45836e-05,['surgery']
872,https://medigence.com/hospitals/cardiac-sciences/cabg/india,best,5.4214757e-05,['best']
873,https://medigence.com/hospitals/cardiac-sciences/cabg/india,United,5.409453e-05,['United']
874,https://medigence.com/hospitals/cardiac-sciences/cabg/india,skills,5.3836357e-05,['skills']
875,https://medigence.com/hospitals/cardiac-sciences/cabg/india,complications,5.3778687e-05,['complications']
876,https://medigence.com/hospitals/cardiac-sciences/cabg/india,qualifications,5.3778687e-05,['qualifications']
877,https://medigence.com/hospitals/cardiac-sciences/cabg/india,skills,5.377085e-05,['skills']
878,https://medigence.com/hospitals/cardiac-sciences/cabg/india,skills,5.3751653e-05,['skills']
879,https://medigence.com/hospitals/cardiac-sciences/cabg/india,quality,5.3751653e-05,['quality']
880,https://medigence.com/hospitals/cardiac-sciences/cabg/india,procedures,5.365042e-05,['procedures']
881,https://medigence.com/hospitals/cardiac-sciences/cabg/india,CT AngioHigh,5.3522566e-05,['CT AngioHigh']
882,https://medigence.com/hospitals/cardiac-sciences/cabg/india,CT angiogram3,5.34849e-05,['CT angiogram3']
883,https://medigence.com/hospitals/cardiac-sciences/cabg/india,MPSL reconstructionBiggest,5.34849e-05,['MPSL reconstructionBiggest']
884,https://medigence.com/hospitals/cardiac-sciences/cabg/india,cath labs,5.296873e-05,['cath labs']
885,https://medigence.com/hospitals/cardiac-sciences/cabg/india,possession,5.296873e-05,['possession']
886,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Positron Emission,5.296873e-05,['Positron Emission']
887,https://medigence.com/hospitals/cardiac-sciences/cabg/india,initiator,5.296873e-05,['initiator']
888,https://medigence.com/hospitals/cardiac-sciences/cabg/india,test tube baby,5.296873e-05,['test tube baby']
889,https://medigence.com/hospitals/cardiac-sciences/cabg/india,amount,5.2911993e-05,['amount']
890,https://medigence.com/hospitals/cardiac-sciences/cabg/india,hardening,5.289856e-05,['hardening']
891,https://medigence.com/hospitals/cardiac-sciences/cabg/india,plaque ruptures,5.28725e-05,['plaque ruptures']
892,https://medigence.com/hospitals/cardiac-sciences/cabg/india,events,5.2847452e-05,['events']
893,https://medigence.com/hospitals/cardiac-sciences/cabg/india,death,5.2847452e-05,['death']
894,https://medigence.com/hospitals/cardiac-sciences/cabg/india,blood circulation,5.2823347e-05,['blood circulation']
895,https://medigence.com/hospitals/cardiac-sciences/cabg/india,problems,5.2823347e-05,['problems']
896,https://medigence.com/hospitals/cardiac-sciences/cabg/india,creation,5.2724834e-05,['creation']
897,https://medigence.com/hospitals/cardiac-sciences/cabg/india,results,5.2714768e-05,['results']
898,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Vashi.Accommodation,5.2672684e-05,['Vashi.Accommodation']
899,https://medigence.com/hospitals/cardiac-sciences/cabg/india,anaesthesia,5.266667e-05,['anaesthesia']
900,https://medigence.com/hospitals/cardiac-sciences/cabg/india,saw,5.26484e-05,['saw']
901,https://medigence.com/hospitals/cardiac-sciences/cabg/india,salt water,5.2630636e-05,['salt water']
902,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Ankle Replacement Kidney Transplant,5.2578154e-05,['Ankle Replacement Kidney Transplant']
903,https://medigence.com/hospitals/cardiac-sciences/cabg/india,organ transplants,5.2574775e-05,['organ transplants']
904,https://medigence.com/hospitals/cardiac-sciences/cabg/india,detector,5.248673e-05,['detector']
905,https://medigence.com/hospitals/cardiac-sciences/cabg/india,quality,5.248172e-05,['quality']
906,https://medigence.com/hospitals/cardiac-sciences/cabg/india,sleep laboratory,5.244979e-05,['sleep laboratory']
907,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Tibial tuberosity shift,5.244979e-05,['Tibial tuberosity shift']
908,https://medigence.com/hospitals/cardiac-sciences/cabg/india,powerhouse,5.244979e-05,['powerhouse']
909,https://medigence.com/hospitals/cardiac-sciences/cabg/india,series,5.244979e-05,['series']
910,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Ventricular Restoration,5.244179e-05,['Ventricular Restoration']
911,https://medigence.com/hospitals/cardiac-sciences/cabg/india,people,5.243209e-05,['people']
912,https://medigence.com/hospitals/cardiac-sciences/cabg/india,manner,5.2398103e-05,['manner']
913,https://medigence.com/hospitals/cardiac-sciences/cabg/india,spread,5.2350297e-05,['spread']
914,https://medigence.com/hospitals/cardiac-sciences/cabg/india,association,5.2350297e-05,['association']
915,https://medigence.com/hospitals/cardiac-sciences/cabg/india,affiliations.,5.2350297e-05,['affiliations.']
916,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient,5.2325013e-05,['patient']
917,https://medigence.com/hospitals/cardiac-sciences/cabg/india,laser vision correction,5.1844203e-05,['laser vision correction']
918,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Fortis,5.1825933e-05,['Fortis']
919,https://medigence.com/hospitals/cardiac-sciences/cabg/india,New Delhi Medanta The Medicity,5.177525e-05,"['New Delhi Medanta The Medicity', 'Medanta The Medicity']"
920,https://medigence.com/hospitals/cardiac-sciences/cabg/india,use,5.1548657e-05,['use']
921,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Valvular Heart Surgery,5.132859e-05,['Valvular Heart Surgery']
922,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Bone Marrow Transplant Lung Transplant Thoracic Surgery,5.132859e-05,['Bone Marrow Transplant Lung Transplant Thoracic Surgery']
923,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Pacemaker Implantation Robotic Heart Surgery Coronary Heart Disease Treatment Coronary Angioplasty Bariatric Surgery,5.132859e-05,['Pacemaker Implantation Robotic Heart Surgery Coronary Heart Disease Treatment Coronary Angioplasty Bariatric Surgery']
924,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Pacemaker Implant Heart Specialists Transplants Kidney Transplant Liver Transplant Bone Marrow Transplant Heart Transplant Transplant Surgeons,5.1302657e-05,['Pacemaker Implant  Heart Specialists  Transplants  Kidney Transplant  Liver Transplant  Bone Marrow Transplant  Heart Transplant  Transplant Surgeons']
925,https://medigence.com/hospitals/cardiac-sciences/cabg/india,staff,5.1251445e-05,['staff']
926,https://medigence.com/hospitals/cardiac-sciences/cabg/india,presence,5.1231018e-05,['presence']
927,https://medigence.com/hospitals/cardiac-sciences/cabg/india,number,5.1231018e-05,['number']
928,https://medigence.com/hospitals/cardiac-sciences/cabg/india,CABG Treatment,5.1214574e-05,['CABG Treatment']
929,https://medigence.com/hospitals/cardiac-sciences/cabg/india,mix,5.1209547e-05,['mix']
930,https://medigence.com/hospitals/cardiac-sciences/cabg/india,destinations,5.12035e-05,['destinations']
931,https://medigence.com/hospitals/cardiac-sciences/cabg/india,surgery Number,5.1188304e-05,['surgery Number']
932,https://medigence.com/hospitals/cardiac-sciences/cabg/india,success rates,5.1180843e-05,['success rates']
933,https://medigence.com/hospitals/cardiac-sciences/cabg/india,success rate,5.1166186e-05,['success rate']
934,https://medigence.com/hospitals/cardiac-sciences/cabg/india,success rate,5.1162573e-05,['success rate']
935,https://medigence.com/hospitals/cardiac-sciences/cabg/india,information,5.1075356e-05,['information']
936,https://medigence.com/hospitals/cardiac-sciences/cabg/india,experience,5.0874336e-05,['experience']
937,https://medigence.com/hospitals/cardiac-sciences/cabg/india,world,5.0850304e-05,['world']
938,https://medigence.com/hospitals/cardiac-sciences/cabg/india,world,5.0843606e-05,['world']
939,https://medigence.com/hospitals/cardiac-sciences/cabg/india,healthcare experts,5.080801e-05,['healthcare experts']
940,https://medigence.com/hospitals/cardiac-sciences/cabg/india,sternum,5.0599305e-05,['sternum']
941,https://medigence.com/hospitals/cardiac-sciences/cabg/india,coronary artery bypass grafting,5.0218263e-05,['coronary artery bypass grafting']
942,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient care centers,5.0195424e-05,['patient care centers']
943,https://medigence.com/hospitals/cardiac-sciences/cabg/india,resultsOptical,5.0191175e-05,['resultsOptical']
944,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Hip Resurfacing Surgery Interventional Cardiography,4.9911654e-05,['Hip Resurfacing Surgery Interventional Cardiography']
945,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient,4.9254493e-05,['patient']
946,https://medigence.com/hospitals/cardiac-sciences/cabg/india,RecoveryPatients,4.9071943e-05,['RecoveryPatients']
947,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Arab,4.897975e-05,['Arab']
948,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Appointment Ruby Hall Clinic,4.8790913e-05,['Appointment Ruby Hall Clinic']
949,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Ruby Hall Clinic,4.8790913e-05,['Ruby Hall Clinic']
950,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Tomography.Ruby Hall Clinic,4.87771e-05,['Tomography.Ruby Hall Clinic']
951,https://medigence.com/hospitals/cardiac-sciences/cabg/india,field,4.8336875e-05,['field']
952,https://medigence.com/hospitals/cardiac-sciences/cabg/india,options,4.832539e-05,['options']
953,https://medigence.com/hospitals/cardiac-sciences/cabg/india,approach,4.82851e-05,['approach']
954,https://medigence.com/hospitals/cardiac-sciences/cabg/india,field,4.8271108e-05,['field']
955,https://medigence.com/hospitals/cardiac-sciences/cabg/india,damage,4.8267066e-05,['damage']
956,https://medigence.com/hospitals/cardiac-sciences/cabg/india,atrium,4.8251623e-05,['atrium']
957,https://medigence.com/hospitals/cardiac-sciences/cabg/india,sheeting,4.8244052e-05,['sheeting']
958,https://medigence.com/hospitals/cardiac-sciences/cabg/india,heart lung machine,4.8244052e-05,['heart lung machine']
959,https://medigence.com/hospitals/cardiac-sciences/cabg/india,leg,4.821471e-05,['leg']
960,https://medigence.com/hospitals/cardiac-sciences/cabg/india,narrowing,4.82076e-05,['narrowing']
961,https://medigence.com/hospitals/cardiac-sciences/cabg/india,anterior,4.818677e-05,['anterior']
962,https://medigence.com/hospitals/cardiac-sciences/cabg/india,stainless steel,4.8140857e-05,['stainless steel']
963,https://medigence.com/hospitals/cardiac-sciences/cabg/india,blood drainage,4.8134585e-05,['blood drainage']
964,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient ward,4.8122234e-05,['patient ward']
965,https://medigence.com/hospitals/cardiac-sciences/cabg/india,activities,4.808095e-05,['activities']
966,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient,4.7994097e-05,['patient']
967,https://medigence.com/hospitals/cardiac-sciences/cabg/india,BangkokStemCells 21,4.750733e-05,['BangkokStemCells 21']
968,https://medigence.com/hospitals/cardiac-sciences/cabg/india,blood flow,4.746733e-05,['blood flow']
969,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Cancer treatment.Imaging,4.67352e-05,['Cancer treatment.Imaging']
970,https://medigence.com/hospitals/cardiac-sciences/cabg/india,cost,4.633101e-05,['cost']
971,https://medigence.com/hospitals/cardiac-sciences/cabg/india,QualityFull,4.6309917e-05,['QualityFull']
972,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Da Vinci Xi Robotic SystemA,4.6309917e-05,['Da Vinci Xi Robotic SystemA']
973,https://medigence.com/hospitals/cardiac-sciences/cabg/india,team,4.6292724e-05,['team']
974,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Panvel,4.625861e-05,['Panvel']
975,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Transmyocardial Laser Revascularization,4.605583e-05,['Transmyocardial Laser Revascularization']
976,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Pushpawati Singhania Research Institute,4.5978075e-05,['Pushpawati Singhania Research Institute']
977,https://medigence.com/hospitals/cardiac-sciences/cabg/india,area,4.5017772e-05,['area']
978,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Availability,4.5010427e-05,['Availability']
979,https://medigence.com/hospitals/cardiac-sciences/cabg/india,terms,4.499249e-05,['terms']
980,https://medigence.com/hospitals/cardiac-sciences/cabg/india,hotels,4.4985474e-05,['hotels']
981,https://medigence.com/hospitals/cardiac-sciences/cabg/india,availability,4.4985474e-05,['availability']
982,https://medigence.com/hospitals/cardiac-sciences/cabg/india,city,4.4954977e-05,['city']
983,https://medigence.com/hospitals/cardiac-sciences/cabg/india,person,4.476448e-05,['person']
984,https://medigence.com/hospitals/cardiac-sciences/cabg/india,following,4.468232e-05,['following']
985,https://medigence.com/hospitals/cardiac-sciences/cabg/india,United Arab Emirates27225,4.4276083e-05,['United Arab Emirates27225']
986,https://medigence.com/hospitals/cardiac-sciences/cabg/india,MalaysiaTAPVC,4.423084e-05,['MalaysiaTAPVC']
987,https://medigence.com/hospitals/cardiac-sciences/cabg/india,United Arab EmiratesAngioplasty,4.423084e-05,['United Arab EmiratesAngioplasty']
988,https://medigence.com/hospitals/cardiac-sciences/cabg/india,United Arab EmiratesTAPVC,4.423084e-05,['United Arab EmiratesTAPVC']
989,https://medigence.com/hospitals/cardiac-sciences/cabg/india,MalaysiaAngioplasty,4.423084e-05,['MalaysiaAngioplasty']
990,https://medigence.com/hospitals/cardiac-sciences/cabg/india,BangkokRadiance Skin Clinic,4.423084e-05,['BangkokRadiance Skin Clinic']
991,https://medigence.com/hospitals/cardiac-sciences/cabg/india,BangkokHE Clinic,4.423084e-05,['BangkokHE Clinic']
992,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Operation Theaters28,4.407926e-05,['Operation Theaters28']
993,https://medigence.com/hospitals/cardiac-sciences/cabg/india,excellence.It,4.3964683e-05,['excellence.It']
994,https://medigence.com/hospitals/cardiac-sciences/cabg/india,treatment,4.306033e-05,['treatment']
995,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Sri Ram Chandra Medical Center,4.2982545e-05,['Sri Ram Chandra Medical Center']
996,https://medigence.com/hospitals/cardiac-sciences/cabg/india,ThailandAngioplasty,4.2379248e-05,['ThailandAngioplasty']
997,https://medigence.com/hospitals/cardiac-sciences/cabg/india,ThailandTAPVC,4.2379248e-05,['ThailandTAPVC']
998,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient,4.1991694e-05,['patient']
999,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient,4.1958596e-05,['patient']
1000,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient,4.1916323e-05,['patient']
1001,https://medigence.com/hospitals/cardiac-sciences/cabg/india,nursesRobotic,4.157923e-05,['nursesRobotic']
1002,https://medigence.com/hospitals/cardiac-sciences/cabg/india,one,4.1052226e-05,['one']
1003,https://medigence.com/hospitals/cardiac-sciences/cabg/india,restaurants,4.102613e-05,['restaurants']
1004,https://medigence.com/hospitals/cardiac-sciences/cabg/india,flights,4.1019815e-05,['flights']
1005,https://medigence.com/hospitals/cardiac-sciences/cabg/india,choice,4.099832e-05,['choice']
1006,https://medigence.com/hospitals/cardiac-sciences/cabg/india,choice,4.099832e-05,['choice']
1007,https://medigence.com/hospitals/cardiac-sciences/cabg/india,majority,4.098938e-05,['majority']
1008,https://medigence.com/hospitals/cardiac-sciences/cabg/india,majority,4.097483e-05,['majority']
1009,https://medigence.com/hospitals/cardiac-sciences/cabg/india,institutions,4.0722232e-05,['institutions']
1010,https://medigence.com/hospitals/cardiac-sciences/cabg/india,traveller,4.0696246e-05,['traveller']
1011,https://medigence.com/hospitals/cardiac-sciences/cabg/india,patient,4.0417497e-05,['patient']
1012,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Istanbul,4.037917e-05,['Istanbul']
1013,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Turkey10000,4.037917e-05,['Turkey10000']
1014,https://medigence.com/hospitals/cardiac-sciences/cabg/india,MalaysiaCABG - Redo,4.0337913e-05,['MalaysiaCABG - Redo']
1015,https://medigence.com/hospitals/cardiac-sciences/cabg/india,ThailandCABG - Redo,4.0337913e-05,['ThailandCABG - Redo']
1016,https://medigence.com/hospitals/cardiac-sciences/cabg/india,TurkeyCABG - Redo,4.0337913e-05,['TurkeyCABG - Redo']
1017,https://medigence.com/hospitals/cardiac-sciences/cabg/india,TurkeyAngioplasty,4.0337913e-05,['TurkeyAngioplasty']
1018,https://medigence.com/hospitals/cardiac-sciences/cabg/india,EmiratesCABG - Redo,4.0337913e-05,['EmiratesCABG - Redo']
1019,https://medigence.com/hospitals/cardiac-sciences/cabg/india,TurkeyTAPVC,4.0337913e-05,['TurkeyTAPVC']
1020,https://medigence.com/hospitals/cardiac-sciences/cabg/india,cost,3.998981e-05,['cost']
1021,https://medigence.com/hospitals/cardiac-sciences/cabg/india,cost,3.9977233e-05,['cost']
1022,https://medigence.com/hospitals/cardiac-sciences/cabg/india,package cost,3.9969025e-05,['package cost']
1023,https://medigence.com/hospitals/cardiac-sciences/cabg/india,cost,3.9964976e-05,['cost']
1024,https://medigence.com/hospitals/cardiac-sciences/cabg/india,cost,3.9960956e-05,['cost']
1025,https://medigence.com/hospitals/cardiac-sciences/cabg/india,cost,3.9926214e-05,['cost']
1026,https://medigence.com/hospitals/cardiac-sciences/cabg/india,multispecialty hospital groups,3.9708684e-05,['multispecialty hospital groups']
1027,https://medigence.com/hospitals/cardiac-sciences/cabg/india,success,3.923849e-05,['success']
1028,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Hip Replacement,3.9187333e-05,['Hip Replacement']
1029,https://medigence.com/hospitals/cardiac-sciences/cabg/india,doctors,3.9173603e-05,['doctors']
1030,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Neuro Trauma,3.906708e-05,['Neuro Trauma']
1031,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Air Ambulance,3.906708e-05,['Air Ambulance']
1032,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Accelerators.,3.906708e-05,['Accelerators.']
1033,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Food ArrangementVisa,3.8711572e-05,['Food ArrangementVisa']
1034,https://medigence.com/hospitals/cardiac-sciences/cabg/india,X-raysGE,3.8711572e-05,['X-raysGE']
1035,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Tesla,3.8711572e-05,['Tesla']
1036,https://medigence.com/hospitals/cardiac-sciences/cabg/india,IndiaHolmium Laser-First,3.8684328e-05,['IndiaHolmium Laser-First']
1037,https://medigence.com/hospitals/cardiac-sciences/cabg/india,surgeriesThallium Laser-First,3.8684328e-05,['surgeriesThallium Laser-First']
1038,https://medigence.com/hospitals/cardiac-sciences/cabg/india,South IndiaDigital X-Ray-First,3.8684328e-05,['South IndiaDigital X-Ray-First']
1039,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Sumit NarangDr,3.8075646e-05,['Sumit NarangDr']
1040,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Sumit Narang23,3.8066963e-05,['Sumit Narang23']
1041,https://medigence.com/hospitals/cardiac-sciences/cabg/india,treatment,3.8059286e-05,['treatment']
1042,https://medigence.com/hospitals/cardiac-sciences/cabg/india,some,3.8059286e-05,['some']
1043,https://medigence.com/hospitals/cardiac-sciences/cabg/india,SpainTop JCI,3.8050068e-05,['SpainTop JCI']
1044,https://medigence.com/hospitals/cardiac-sciences/cabg/india,BarcelonaDexeus University Hospital,3.7637714e-05,['BarcelonaDexeus University Hospital']
1045,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Complications,3.759847e-05,['Complications']
1046,https://medigence.com/hospitals/cardiac-sciences/cabg/india,skills,3.7595873e-05,['skills']
1047,https://medigence.com/hospitals/cardiac-sciences/cabg/india,HebbalStar HospitalsManipal Hospital,3.7587266e-05,['HebbalStar HospitalsManipal Hospital']
1048,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Max Super Speciality HospitalFortis Hospital,3.7587266e-05,['Max Super Speciality HospitalFortis Hospital']
1049,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Shalimar BaghShanti Mukund HospitalManipal Hospital,3.7587266e-05,['Shalimar BaghShanti Mukund HospitalManipal Hospital']
1050,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Indraprastha Apollo HospitalFortis HospitalDharamshila,3.7587266e-05,['Indraprastha Apollo HospitalFortis HospitalDharamshila']
1051,https://medigence.com/hospitals/cardiac-sciences/cabg/india,skills,3.7578116e-05,['skills']
1052,https://medigence.com/hospitals/cardiac-sciences/cabg/india,room reservation,3.7549187e-05,['room reservation']
1053,https://medigence.com/hospitals/cardiac-sciences/cabg/india,facility,3.7298792e-05,['facility']
1054,https://medigence.com/hospitals/cardiac-sciences/cabg/india,recoveryBypass,3.6761678e-05,['recoveryBypass']
1055,https://medigence.com/hospitals/cardiac-sciences/cabg/india,obstruction,3.605608e-05,['obstruction']
1056,https://medigence.com/hospitals/cardiac-sciences/cabg/india,environment,3.60502e-05,['environment']
1057,https://medigence.com/hospitals/cardiac-sciences/cabg/india,CTVS,3.60502e-05,['CTVS']
1058,https://medigence.com/hospitals/cardiac-sciences/cabg/india,transport network,3.603021e-05,['transport network']
1059,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Cabs,3.603021e-05,['Cabs']
1060,https://medigence.com/hospitals/cardiac-sciences/cabg/india,practice,3.602743e-05,['practice']
1061,https://medigence.com/hospitals/cardiac-sciences/cabg/india,tourism,3.6016474e-05,['tourism']
1062,https://medigence.com/hospitals/cardiac-sciences/cabg/india,fees,3.6005786e-05,['fees']
1063,https://medigence.com/hospitals/cardiac-sciences/cabg/india,training,3.5995352e-05,['training']
1064,https://medigence.com/hospitals/cardiac-sciences/cabg/india,seminars,3.5995352e-05,['seminars']
1065,https://medigence.com/hospitals/cardiac-sciences/cabg/india,brigade,3.598516e-05,['brigade']
1066,https://medigence.com/hospitals/cardiac-sciences/cabg/india,number,3.575176e-05,['number']
1067,https://medigence.com/hospitals/cardiac-sciences/cabg/india,UAE Treatment,3.572117e-05,['UAE  Treatment']
1068,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Countries Treatment,3.572117e-05,['Countries  Treatment']
1069,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Thailand Treatment,3.572117e-05,['Thailand  Treatment']
1070,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Singapore Treatment,3.572117e-05,['Singapore  Treatment']
1071,https://medigence.com/hospitals/cardiac-sciences/cabg/india,India Treatment,3.572117e-05,['India  Treatment']
1072,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Turkey Treatment,3.572117e-05,['Turkey  Treatment']
1073,https://medigence.com/hospitals/cardiac-sciences/cabg/india,SpainAngioplastyAngioplasty,3.5425797e-05,['SpainAngioplastyAngioplasty']
1074,https://medigence.com/hospitals/cardiac-sciences/cabg/india,SpainTAPVCTAPVC,3.5425797e-05,['SpainTAPVCTAPVC']
1075,https://medigence.com/hospitals/cardiac-sciences/cabg/india,SAMSUNMalaysiaBeverly Wilshire Medical Group,3.5425797e-05,['SAMSUNMalaysiaBeverly Wilshire Medical Group']
1076,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Tesla MRI,3.526764e-05,['Tesla MRI']
1077,https://medigence.com/hospitals/cardiac-sciences/cabg/india,healthcare,3.5127607e-05,['healthcare']
1078,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Ventricular Assist Devices,3.4926e-05,['Ventricular Assist Devices']
1079,https://medigence.com/hospitals/cardiac-sciences/cabg/india,services,3.4552497e-05,['services']
1080,https://medigence.com/hospitals/cardiac-sciences/cabg/india,services,3.454663e-05,['services']
1081,https://medigence.com/hospitals/cardiac-sciences/cabg/india,services,3.4543722e-05,['services']
1082,https://medigence.com/hospitals/cardiac-sciences/cabg/india,ChennaiThe,3.4425986e-05,['ChennaiThe']
1083,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Narayana Institute of Cardiac Sciences,3.4418572e-05,['Narayana Institute of Cardiac Sciences']
1084,https://medigence.com/hospitals/cardiac-sciences/cabg/india,medicines,3.4133733e-05,['medicines']
1085,https://medigence.com/hospitals/cardiac-sciences/cabg/india,advancements,3.372834e-05,['advancements']
1086,https://medigence.com/hospitals/cardiac-sciences/cabg/india,fields,3.372834e-05,['fields']
1087,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Privacy Policy,3.3711298e-05,['Privacy Policy']
1088,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Conditions,3.3711298e-05,['Conditions']
1089,https://medigence.com/hospitals/cardiac-sciences/cabg/india,care,3.3574976e-05,['care']
1090,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Ruby Hall Clinic,3.3295495e-05,['Ruby Hall Clinic']
1091,https://medigence.com/hospitals/cardiac-sciences/cabg/india,6190MGM Healthcare,3.2948556e-05,['6190MGM Healthcare']
1092,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Ganesh Kumar ManiDr,3.2337033e-05,['Ganesh Kumar ManiDr']
1093,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Samanjoy MukherjeeDr,3.233326e-05,['Samanjoy MukherjeeDr']
1094,https://medigence.com/hospitals/cardiac-sciences/cabg/india,CABG - RedoCABG - Redo,3.2307802e-05,['CABG - RedoCABG - Redo']
1095,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Samanjoy Mukherjee23,3.2307802e-05,['Samanjoy Mukherjee23']
1096,https://medigence.com/hospitals/cardiac-sciences/cabg/india,expectations,3.202899e-05,['expectations']
1097,https://medigence.com/hospitals/cardiac-sciences/cabg/india,surgery expenses,3.2012344e-05,['surgery expenses']
1098,https://medigence.com/hospitals/cardiac-sciences/cabg/india,expenses,3.2012344e-05,['expenses']
1099,https://medigence.com/hospitals/cardiac-sciences/cabg/india,expenses,3.197508e-05,['expenses']
1100,https://medigence.com/hospitals/cardiac-sciences/cabg/india,expenses,3.197213e-05,['expenses']
1101,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Noida,3.1933454e-05,['Noida']
1102,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Thailand,3.177785e-05,['Thailand']
1103,https://medigence.com/hospitals/cardiac-sciences/cabg/india,site,3.177525e-05,['site']
1104,https://medigence.com/hospitals/cardiac-sciences/cabg/india,prices,3.142293e-05,['prices']
1105,https://medigence.com/hospitals/cardiac-sciences/cabg/india,addition,3.141657e-05,['addition']
1106,https://medigence.com/hospitals/cardiac-sciences/cabg/india,kinds,3.141657e-05,['kinds']
1107,https://medigence.com/hospitals/cardiac-sciences/cabg/india,home,3.1406194e-05,['home']
1108,https://medigence.com/hospitals/cardiac-sciences/cabg/india,requirements,3.1390162e-05,['requirements']
1109,https://medigence.com/hospitals/cardiac-sciences/cabg/india,stay,3.1390162e-05,['stay']
1110,https://medigence.com/hospitals/cardiac-sciences/cabg/india,Terms,3.1386255e-05,['Terms']
