,URL,entity_name,entity_type,saliance,mentions
781,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Filter Results,OTHER,3.900787851307541e-05,['Filter Results']
782,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,other,OTHER,3.900291630998254e-05,['other']
783,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Book,WORK_OF_ART,3.7764551962027326e-05,['Book']
784,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,opinion,OTHER,3.7215682823443785e-05,['opinion']
785,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,whereabouts,LOCATION,3.7141166103538126e-05,['whereabouts']
786,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,issues,OTHER,3.7141166103538126e-05,['issues']
787,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,precision,OTHER,3.7128891563043e-05,['precision']
788,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,face,OTHER,3.7128222174942493e-05,['face']
789,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,lot,OTHER,3.7128222174942493e-05,['lot']
790,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,confidence,OTHER,3.7128222174942493e-05,['confidence']
791,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,matter,OTHER,3.7128222174942493e-05,['matter']
792,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,ones,OTHER,3.712554098456167e-05,['ones']
793,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Chemotherapy,OTHER,3.711238605319522e-05,['Chemotherapy']
794,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,upgradation,OTHER,3.7110443372512236e-05,['upgradation']
795,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,comfort,OTHER,3.7107867683516815e-05,['comfort']
796,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,apartment,LOCATION,3.710594683070667e-05,['apartment']
797,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,embassy,LOCATION,3.710594683070667e-05,['embassy']
798,https://medigence.com/hospitals/cardiac-sciences/vsd-closure-repair-adult/india,Call,OTHER,3.710403325385414e-05,['Call']
